Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,Concierge,Jogging Trail,Play Room,Storage Space,Furnishing_Fully Furnished,Furnishing_Semi Furnished,Furnishing_Unfurnished
50000.0,85.0,2,3,1.0,0.0,0,1,4.3,66.5,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
13000.0,30.0,1,1,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
20000.0,24.0,1,1,1.0,0.0,0,0,4.3,396.0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0
25000.0,27.0,0,1,1.0,0.0,0,0,4.4,37.0,1,0,1,1,1,1,1,0,0,1.0,0.0,0.0
25000.0,34.0,0,1,1.0,0.0,1,0,4.3,66.5,1,0,1,1,0,1,1,0,0,0.0,0.0,1.0
20000.0,22.4,0,1,1.0,1.0,0,0,4.5,152.0,1,1,1,1,0,1,0,0,1,1.0,0.0,0.0
30000.0,40.0,1,1,1.0,0.0,0,0,4.3,66.5,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0
18000.0,21.0,0,1,1.0,0.0,0,0,4.2,9.0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0
18000.0,20.0,0,1,1.0,0.0,0,0,4.3,66.5,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
100000.0,300.0,5,4,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0
33000.0,55.0,1,1,1.0,1.0,0,1,4.0,3.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
80000.0,191.0,3,2,0.0,0.0,0,0,4.3,375.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
60000.0,56.0,3,2,1.0,0.0,1,0,4.5,6377.0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0
23000.0,34.0,1,1,1.0,0.0,0,0,4.5,152.0,1,1,1,0,0,1,1,1,0,1.0,0.0,0.0
22000.0,37.0,1,1,1.0,0.0,0,0,4.3,66.5,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
110000.0,113.0,3,2,1.0,0.0,1,1,4.4,37.0,1,0,1,1,0,0,0,0,0,0.0,1.0,0.0
59800.0,118.0,3,3,1.0,1.0,0,0,3.8,65.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
22000.0,27.0,0,1,1.0,0.0,0,0,4.4,37.0,1,1,1,1,1,1,0,0,0,0.0,1.0,0.0
180000.0,133.0,2,2,1.0,1.0,0,0,4.7,5037.0,1,1,1,1,0,1,1,1,1,1.0,0.0,0.0
9500.0,22.0,0,1,1.0,0.0,1,1,4.3,66.5,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
45000.0,65.0,2,1,0.0,0.0,0,0,4.3,66.5,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
25000.0,36.0,1,1,1.0,1.0,0,0,4.5,152.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
22000.0,57.0,1,1,1.0,0.0,0,0,4.6,1872.0,0,0,1,1,0,1,0,0,0,0.0,0.0,1.0
25000.0,34.1,1,1,1.0,0.0,0,0,4.0,23.0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
42000.0,56.0,2,1,1.0,0.0,0,0,4.5,152.0,1,0,1,1,1,1,1,0,0,1.0,0.0,0.0
22000.0,22.0,0,1,1.0,0.0,0,0,4.0,23.0,1,1,1,1,0,1,0,1,0,1.0,0.0,0.0
19000.0,35.0,0,1,1.0,0.0,0,0,4.4,120.0,1,1,1,1,1,0,1,0,0,1.0,0.0,0.0
30000.0,38.0,1,1,1.0,0.0,1,0,4.3,66.5,1,1,1,1,0,1,0,1,0,1.0,0.0,0.0
50000.0,48.0,2,1,1.0,0.0,1,1,4.3,375.0,1,1,1,1,1,1,1,1,0,0.0,1.0,0.0
16000.0,24.0,1,1,1.0,0.0,0,0,4.2,1574.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
13000.0,30.0,1,1,1.0,0.0,0,0,3.7,107.0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0
22000.0,30.0,0,1,1.0,1.0,1,0,4.3,66.5,1,1,1,1,0,1,0,0,1,1.0,0.0,0.0
25000.0,30.0,0,1,1.0,0.0,1,1,4.3,66.5,1,0,1,1,1,1,0,0,0,1.0,0.0,0.0
25000.0,45.0,2,1,1.0,0.0,1,1,4.3,66.5,1,1,1,1,0,1,1,1,0,1.0,0.0,0.0
20000.0,45.0,1,1,1.0,1.0,0,0,4.4,165.0,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0
20000.0,28.0,1,1,1.0,0.0,0,1,4.3,66.5,1,0,1,0,1,0,1,0,0,1.0,0.0,0.0
24880.0,30.0,1,1,1.0,0.0,1,1,4.6,16.0,1,1,1,1,0,1,1,1,0,1.0,0.0,0.0
65000.0,95.0,3,3,0.0,0.0,0,0,4.6,91.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
15000.0,22.5,1,1,1.0,0.0,0,0,4.3,66.5,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
45000.0,65.0,2,2,1.0,1.0,1,0,4.5,152.0,1,1,1,1,0,1,0,0,1,1.0,0.0,0.0
16000.0,20.0,0,1,1.0,0.0,0,1,4.3,66.5,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
16000.0,26.09,1,1,1.0,0.0,1,1,4.3,66.5,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0
50000.0,89.0,2,2,0.0,0.0,0,0,4.3,66.5,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
55000.0,71.0,1,2,1.0,0.0,0,1,4.4,165.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
220000.0,600.0,4,4,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
42000.0,47.0,1,1,0.0,0.0,0,0,4.4,37.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
80000.0,105.0,2,2,1.0,1.0,1,0,4.4,165.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
40000.0,73.0,2,2,1.0,1.0,1,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
40000.0,47.0,1,1,1.0,0.0,1,1,4.3,66.5,1,0,1,1,0,1,0,1,0,0.0,0.0,1.0
20000.0,23.0,0,1,1.0,0.0,0,1,5.0,5.0,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0
35000.0,53.5,2,1,1.0,0.0,0,1,4.7,185.0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0
19000.0,24.0,0,1,0.0,0.0,0,0,3.5,101.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
40000.0,63.0,2,1,1.0,1.0,0,1,4.2,14.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
25000.0,36.0,1,1,1.0,0.0,0,0,4.5,152.0,1,0,0,1,0,0,1,1,0,1.0,0.0,0.0
19000.0,22.4,0,1,1.0,1.0,0,0,4.5,152.0,1,1,1,1,0,1,0,0,1,1.0,0.0,0.0
15000.0,21.0,0,1,1.0,0.0,0,0,2.2,9.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
18000.0,24.0,1,1,1.0,0.0,1,0,4.6,16.0,1,1,1,1,0,1,1,0,0,1.0,0.0,0.0
70000.0,83.0,2,2,1.0,0.0,0,1,4.3,66.5,1,1,1,1,0,1,0,0,0,1.0,0.0,0.0
65000.0,118.0,2,2,1.0,1.0,1,1,4.4,165.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
16000.0,22.0,0,1,0.0,0.0,0,0,4.0,23.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
160000.0,420.0,5,5,0.0,0.0,1,0,4.3,66.5,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
17000.0,22.0,0,1,1.0,0.0,0,0,5.0,2.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
200000.0,650.0,6,5,0.0,0.0,0,0,4.3,66.5,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
70000.0,82.95,2,2,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0
25000.0,32.0,0,1,1.0,0.0,0,0,4.3,23.0,1,1,1,1,0,1,1,1,0,0.0,1.0,0.0
23000.0,28.0,0,1,1.0,1.0,1,0,4.1,36.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
25000.0,21.0,0,1,0.0,0.0,0,0,2.2,9.0,1,0,1,1,1,0,0,0,0,1.0,0.0,0.0
45000.0,49.0,1,1,1.0,0.0,1,1,4.4,37.0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0
20000.0,25.0,0,1,1.0,0.0,0,0,4.4,77.0,1,1,1,1,0,1,0,1,0,1.0,0.0,0.0
18000.0,27.0,0,1,1.0,0.0,0,1,4.3,88.0,1,1,0,1,0,0,0,0,0,1.0,0.0,0.0
90000.0,113.0,3,2,1.0,0.0,1,1,4.4,37.0,1,0,0,1,0,1,0,0,0,1.0,0.0,0.0
9500.0,26.0,0,1,1.0,0.0,0,1,4.3,66.5,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
30000.0,62.0,1,1,1.0,0.0,0,0,3.6,20.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
30500.0,48.5,2,1,1.0,1.0,1,1,4.7,185.0,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0
55000.0,80.0,2,2,1.0,1.0,1,0,4.3,66.5,1,1,1,1,1,1,1,0,1,1.0,0.0,0.0
38000.0,66.0,4,2,1.0,0.0,0,1,3.7,107.0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0
28000.0,32.0,0,1,1.0,0.0,0,0,4.3,23.0,1,1,1,1,0,0,0,1,0,1.0,0.0,0.0
9500.0,23.0,0,1,1.0,0.0,1,1,4.3,66.5,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
32000.0,52.0,2,1,1.0,0.0,1,1,4.3,66.5,1,1,1,1,0,1,0,0,0,0.0,0.0,1.0
13500.0,29.25,2,1,1.0,0.0,0,0,4.3,66.5,1,0,0,0,0,1,1,0,0,0.0,0.0,1.0
25000.0,27.0,0,1,1.0,0.0,1,0,4.0,1.0,1,0,1,1,0,0,0,0,0,0.0,0.0,1.0
20000.0,24.0,0,1,1.0,0.0,0,0,4.2,301.0,1,1,1,1,0,0,0,1,0,1.0,0.0,0.0
16000.0,24.2,0,1,1.0,0.0,1,0,4.4,120.0,1,1,1,1,1,1,1,1,0,0.0,1.0,0.0
25000.0,27.0,0,1,0.0,0.0,0,0,4.4,37.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
26000.0,36.0,1,1,1.0,0.0,0,1,4.3,66.5,1,1,0,1,1,0,0,0,0,0.0,0.0,1.0
70000.0,80.0,2,3,1.0,1.0,1,0,4.1,36.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
20000.0,25.58,0,1,1.0,0.0,0,0,4.4,77.0,1,1,1,1,0,1,0,0,0,1.0,0.0,0.0
25000.0,22.0,0,1,0.0,0.0,0,0,4.0,23.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
35000.0,45.0,1,1,1.0,1.0,1,1,4.0,23.0,1,0,1,1,0,1,0,0,1,1.0,0.0,0.0
23000.0,36.0,1,1,1.0,0.0,0,0,4.3,66.5,1,0,1,1,0,1,1,1,0,1.0,0.0,0.0
19000.0,21.58,0,1,0.0,0.0,0,0,4.3,396.0,1,1,0,0,1,0,0,0,0,1.0,0.0,0.0
40000.0,39.0,1,1,0.0,0.0,0,0,4.3,66.5,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
18000.0,18.0,0,1,1.0,0.0,1,1,4.5,103.0,1,1,0,1,1,1,1,1,0,1.0,0.0,0.0
50000.0,92.0,2,2,1.0,1.0,1,1,4.6,194.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
25000.0,53.0,2,1,1.0,1.0,0,1,4.7,185.0,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0
30000.0,60.0,2,2,1.0,0.0,0,1,4.3,88.0,1,0,0,1,0,1,0,0,0,1.0,0.0,0.0
30000.0,27.0,0,1,0.0,0.0,0,0,4.4,37.0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0
80000.0,138.0,3,3,1.0,1.0,1,1,5.0,1.0,1,1,1,1,1,1,0,1,1,0.0,1.0,0.0
40000.0,65.0,1,2,1.0,0.0,1,0,4.3,66.5,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0
28000.0,56.0,1,1,1.0,0.0,0,1,5.0,2.0,1,0,1,1,0,0,1,1,0,0.0,0.0,1.0
22000.0,22.0,0,1,1.0,0.0,1,0,4.3,66.5,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0
42000.0,66.5,2,1,1.0,1.0,1,1,4.8,16.0,1,1,1,1,1,1,0,1,1,0.0,0.0,1.0
18000.0,30.6,2,1,1.0,0.0,0,0,4.2,21.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
24000.0,42.0,1,1,1.0,0.0,0,1,4.5,75.0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0
25000.0,31.0,1,1,0.0,0.0,0,0,4.1,36.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
30000.0,36.0,1,1,1.0,1.0,0,0,4.2,14.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
20000.0,25.0,0,1,1.0,1.0,0,0,4.4,165.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
15000.0,25.0,0,1,1.0,1.0,0,1,4.3,375.0,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0
35000.0,53.5,2,1,1.0,0.0,0,1,4.7,185.0,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0
20000.0,28.5,1,1,1.0,0.0,0,1,4.3,66.5,1,1,1,1,1,1,1,1,0,0.0,0.0,1.0
30000.0,52.0,1,1,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
20000.0,29.0,1,1,1.0,1.0,1,1,4.5,75.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
40000.0,47.0,1,1,1.0,1.0,1,0,4.4,25.0,1,0,1,1,1,1,1,0,1,1.0,0.0,0.0
20000.0,25.0,0,1,0.0,0.0,0,0,4.4,77.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
25000.0,22.0,0,1,1.0,1.0,1,0,4.7,16.0,1,1,0,1,0,1,0,1,1,1.0,0.0,0.0
40000.0,67.0,2,1,1.0,1.0,1,1,4.7,185.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
25000.0,36.7,1,1,1.0,1.0,0,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
25000.0,23.63,0,1,1.0,0.0,1,1,4.3,66.5,1,1,1,1,0,0,0,1,0,1.0,0.0,0.0
18000.0,36.0,1,1,1.0,0.0,1,1,4.5,75.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
45000.0,63.0,2,2,1.0,0.0,0,1,3.7,23.0,1,0,1,1,1,1,1,1,0,1.0,0.0,0.0
16000.0,22.92,1,1,1.0,0.0,0,0,4.0,3.0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0
18000.0,22.0,0,1,1.0,0.0,0,0,4.3,66.5,1,0,0,1,1,1,0,0,0,1.0,0.0,0.0
15000.0,19.0,0,0,1.0,0.0,1,0,4.2,85.0,1,1,1,0,0,1,1,0,0,1.0,0.0,0.0
65000.0,87.0,2,2,1.0,0.0,1,1,4.4,44.0,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0
28000.0,26.0,0,1,1.0,0.0,0,1,5.0,1.0,1,0,1,1,0,1,0,0,0,1.0,0.0,0.0
12000.0,22.4,0,0,0.0,0.0,0,0,4.7,16.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
20000.0,22.0,0,1,1.0,0.0,0,0,4.5,152.0,1,0,1,1,1,1,1,0,0,1.0,0.0,0.0
20000.0,22.0,0,1,1.0,0.0,0,0,4.0,23.0,1,0,1,1,1,1,1,0,0,1.0,0.0,0.0
18000.0,22.0,0,1,0.0,0.0,0,0,4.3,66.5,1,1,0,1,0,0,0,0,0,0.0,0.0,1.0
8500.0,24.0,0,1,1.0,0.0,1,1,4.3,66.5,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
34000.0,64.0,2,2,1.0,1.0,1,1,4.6,91.0,1,1,1,1,0,1,1,1,1,1.0,0.0,0.0
30000.0,40.0,1,1,0.0,0.0,0,1,4.3,66.5,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
68000.0,70.0,2,1,1.0,1.0,0,0,4.4,120.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
20000.0,26.3,1,1,1.0,0.0,0,1,4.1,140.0,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0
90000.0,370.0,4,4,1.0,1.0,1,1,4.3,66.5,1,1,1,0,0,0,1,0,1,0.0,1.0,0.0
35000.0,61.0,1,1,1.0,1.0,0,1,4.3,23.0,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0
60000.0,74.0,2,2,1.0,0.0,1,1,4.4,37.0,1,1,1,1,0,1,1,0,0,1.0,0.0,0.0
21000.0,30.0,1,1,1.0,1.0,0,0,4.5,839.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
21000.0,24.0,0,1,1.0,0.0,0,0,4.6,5.0,1,0,1,1,0,1,0,0,0,0.0,1.0,0.0
180000.0,600.0,4,4,1.0,1.0,1,1,4.3,66.5,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0
20000.0,23.0,1,1,1.0,0.0,0,1,4.2,1574.0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0
25000.0,40.0,1,1,1.0,1.0,0,1,4.4,165.0,1,1,1,1,1,1,1,0,1,1.0,0.0,0.0
17000.0,23.0,0,1,1.0,0.0,0,0,4.3,396.0,1,0,1,0,1,1,0,0,0,1.0,0.0,0.0
16000.0,20.0,0,1,1.0,0.0,0,0,4.1,140.0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0
42000.0,56.0,2,1,1.0,0.0,1,1,4.7,185.0,1,0,1,1,1,1,1,0,0,1.0,0.0,0.0
75000.0,84.0,2,2,0.0,0.0,0,0,4.4,37.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
68000.0,110.0,3,3,1.0,1.0,1,0,4.1,43.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
23000.0,40.5,1,1,1.0,0.0,0,0,3.6,20.0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0
20000.0,24.0,0,1,1.0,0.0,0,0,5.0,6.0,1,1,1,1,0,0,1,0,0,1.0,0.0,0.0
24000.0,48.0,2,1,1.0,0.0,0,1,4.1,83.0,1,1,1,1,0,1,1,1,0,0.0,0.0,1.0
25000.0,35.42,1,1,1.0,0.0,0,0,4.5,152.0,1,1,0,1,0,1,1,0,0,0.0,1.0,0.0
25000.0,45.69,2,1,1.0,0.0,0,0,4.8,4.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
120000.0,170.0,3,1,0.0,0.0,0,0,4.3,66.5,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
35000.0,34.0,0,1,1.0,0.0,1,0,4.3,66.5,1,1,1,1,0,0,0,0,0,1.0,0.0,0.0
45000.0,61.0,3,2,1.0,1.0,1,0,4.6,1872.0,1,1,1,1,0,1,0,0,1,1.0,0.0,0.0
63000.0,84.0,2,2,1.0,0.0,1,1,4.4,37.0,1,1,1,1,1,1,0,0,0,1.0,0.0,0.0
65000.0,82.0,3,2,1.0,0.0,1,1,4.5,103.0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0
160000.0,300.0,6,4,1.0,1.0,1,1,4.6,35.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
18000.0,36.5,0,1,1.0,0.0,0,0,4.3,66.5,0,0,1,1,0,1,0,0,0,1.0,0.0,0.0
22000.0,37.0,1,1,1.0,0.0,0,1,4.3,66.5,1,0,1,1,0,1,0,0,0,0.0,0.0,1.0
18000.0,24.0,1,1,1.0,0.0,0,0,4.3,396.0,1,0,1,0,1,1,0,0,0,1.0,0.0,0.0
25000.0,55.0,2,1,1.0,0.0,0,0,4.4,297.0,1,1,1,1,0,0,1,0,0,1.0,0.0,0.0
18000.0,28.0,0,1,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
9000.0,23.0,0,1,1.0,0.0,0,1,4.3,66.5,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
45000.0,49.0,1,1,1.0,0.0,1,0,4.4,37.0,1,0,0,1,0,1,0,0,0,0.0,1.0,0.0
110000.0,132.0,2,3,1.0,0.0,1,1,4.8,4.0,1,0,0,1,0,1,0,0,0,1.0,0.0,0.0
18000.0,28.0,1,1,1.0,0.0,1,1,4.3,66.5,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0
21000.0,54.0,2,1,1.0,0.0,0,1,4.4,297.0,1,1,1,1,0,1,1,1,0,0.0,0.0,1.0
100000.0,132.0,2,3,1.0,0.0,1,1,4.8,4.0,1,0,0,1,0,1,0,0,0,1.0,0.0,0.0
300000.0,150.0,4,4,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
15000.0,22.0,0,1,1.0,1.0,0,0,4.3,66.5,1,0,1,1,0,1,0,1,1,0.0,0.0,1.0
15000.0,23.0,0,1,1.0,0.0,0,0,4.2,301.0,1,1,1,1,0,0,0,0,0,1.0,0.0,0.0
18000.0,22.4,0,1,1.0,1.0,0,0,4.3,66.5,1,1,1,1,0,1,0,0,1,1.0,0.0,0.0
350000.0,450.0,3,4,0.0,0.0,0,0,4.3,66.5,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
18000.0,20.0,0,1,1.0,0.0,1,0,4.3,66.5,1,1,1,0,1,1,1,0,0,1.0,0.0,0.0
20000.0,34.0,1,1,1.0,0.0,0,1,4.3,65.0,1,1,1,1,1,1,1,1,0,0.0,1.0,0.0
18000.0,22.0,0,1,1.0,0.0,0,0,4.0,23.0,1,0,1,1,1,1,1,0,0,1.0,0.0,0.0
55000.0,72.0,2,3,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0
25000.0,57.0,0,1,1.0,0.0,0,0,4.6,1872.0,0,0,1,1,0,1,0,0,0,1.0,0.0,0.0
58000.0,89.0,2,2,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
20000.0,27.0,0,1,1.0,1.0,0,0,4.5,839.0,1,0,1,1,1,1,1,0,1,0.0,0.0,1.0
16000.0,20.0,0,1,1.0,0.0,1,0,4.2,5.0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0
60000.0,61.0,1,1,1.0,0.0,0,1,4.3,66.5,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
18000.0,24.2,0,1,1.0,1.0,1,0,4.6,1872.0,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0
61000.0,62.0,1,1,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
18000.0,32.46,1,1,1.0,0.0,0,1,4.3,66.5,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0
14000.0,32.0,0,1,1.0,0.0,0,0,4.6,18.0,1,1,1,1,1,0,1,1,0,0.0,0.0,1.0
48000.0,61.0,1,1,1.0,1.0,1,1,3.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
25000.0,36.7,1,1,1.0,1.0,0,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
23000.0,36.7,1,1,1.0,1.0,0,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
27000.0,36.7,1,1,1.0,1.0,0,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
16000.0,22.0,0,1,1.0,0.0,1,0,4.0,136.0,1,1,1,1,1,1,0,1,0,1.0,0.0,0.0
20000.0,21.0,0,1,0.0,0.0,0,0,4.5,13607.0,1,1,0,1,0,1,0,0,0,1.0,0.0,0.0
28000.0,35.0,1,1,1.0,0.0,0,0,4.5,152.0,1,1,0,1,0,1,0,0,0,1.0,0.0,0.0
21000.0,31.0,1,1,1.0,0.0,0,1,3.9,87.0,1,0,0,1,1,1,0,0,0,1.0,0.0,0.0
17000.0,22.0,0,1,1.0,0.0,0,0,4.0,136.0,1,1,1,1,1,1,0,0,0,1.0,0.0,0.0
15000.0,20.0,0,1,1.0,0.0,0,0,4.1,254.0,1,0,0,1,0,1,0,0,0,1.0,0.0,0.0
80000.0,88.0,2,1,1.0,0.0,1,1,4.4,44.0,1,0,1,1,1,1,0,1,0,1.0,0.0,0.0
18000.0,22.0,0,1,1.0,0.0,0,0,4.5,152.0,1,1,1,1,0,1,1,1,0,0.0,1.0,0.0
20000.0,21.0,0,1,1.0,0.0,0,0,4.5,13607.0,1,1,1,1,0,0,1,1,0,1.0,0.0,0.0
15000.0,22.0,0,1,1.0,1.0,0,0,4.0,136.0,0,0,1,1,1,1,0,0,1,0.0,0.0,1.0
17000.0,28.0,1,1,1.0,0.0,1,1,4.6,16.0,1,1,1,1,1,1,1,1,0,0.0,1.0,0.0
50000.0,106.5,3,3,1.0,1.0,1,0,4.1,43.0,1,0,1,1,0,1,1,0,1,0.0,0.0,1.0
30000.0,38.0,1,1,1.0,0.0,0,0,4.4,120.0,1,0,1,1,0,1,0,0,0,0.0,1.0,0.0
18000.0,28.0,1,1,1.0,0.0,0,1,4.6,16.0,1,1,0,1,0,0,1,1,0,0.0,1.0,0.0
23000.0,30.0,0,1,1.0,0.0,0,1,4.2,19.0,1,0,1,1,1,1,0,0,0,0.0,0.0,1.0
25000.0,50.0,2,1,1.0,0.0,1,1,4.3,66.5,1,1,1,0,0,1,0,1,0,1.0,0.0,0.0
33000.0,48.5,2,1,1.0,0.0,0,1,4.7,185.0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0
22000.0,22.0,0,1,1.0,1.0,0,0,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
30000.0,40.0,1,1,1.0,1.0,0,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
38000.0,63.0,2,2,1.0,1.0,0,1,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
170000.0,480.0,6,8,0.0,0.0,0,0,4.3,66.5,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
47000.0,71.0,2,2,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
35000.0,61.0,1,1,1.0,1.0,0,1,4.4,8.0,1,0,1,1,0,1,1,0,1,1.0,0.0,0.0
18000.0,29.0,0,1,1.0,0.0,0,0,4.3,94.0,1,0,1,1,0,1,1,0,0,0.0,1.0,0.0
75000.0,169.14,2,2,1.0,1.0,1,1,4.4,32.0,1,1,1,0,0,1,1,1,1,0.0,1.0,0.0
36000.0,57.0,2,3,1.0,1.0,1,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
16000.0,21.0,0,1,1.0,0.0,0,0,4.3,396.0,1,1,1,0,1,1,1,0,0,0.0,1.0,0.0
13500.0,21.0,1,1,0.0,0.0,1,0,4.3,66.5,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
